Sentence,Label
河南人骗子多的问题，我就不想说了，我也没感觉我说的错了，我感觉的事实就是这样，你们随意反驳，我下次就是要提防河南人，虽然分不那么清楚口音，不妨碍我提防。,1
你真的进步很大。做娘的为了娃都沦陷了,0
微博发出去不到一小时即被和谐，反应灵敏赛过各类城市应急系统，工作效率赛过各类职能部门,0
世界十大名著之一列夫?托尔斯太写的《安娜?卡列尼娜》魔力是巨大的，我分别借给了对面座位的mm，一个看了大半小时倒下了另一个看了可能20分钟后也去找周公说梦话了，我等下开看估计也会是同样的下场，这就是名著的魔力啊,0
就说你减肥吧哈哈哈好吃噢，不错的四川味道。,0
前段时间某酒吧不让肥胖的女生进入，是哪些一口一个性别歧视啊？双标基本盘,1
#每日明信片#马年第一枚！是来自百度旅游的小伙伴们在全国各地为你专门寄出的新春祝愿~百度旅游让旅行更简单，我们一直在努力！新的一年，就是要让你能玩得更好！新年快乐~~~,0
重要节日！祝快乐！过节的童鞋请对号入座~,0
机子拿不回来操ni妈……拿我的拿了半个月…你他妈到底拿了干嘛？,1
不~他是嫌??＜?您是嫌?女性?？,0
哈哈哈。。笑傻了！,0
你们的沙漠探险之旅怎么样？小镇本迪还不错，今天骑车去看郊区的小村庄了,0
"对你,我实在想不出有什么语言和不一样人类的你沟通",1
上次跟朋友去一次流连忘返呀啧啧啧谢谢我们再接再励。欢迎常来阿味道太不错了！,0
#申城听摇滚雅乐轩玩乐#大家早安！2013上海迷笛音乐节今天将迎来第二天的精彩！音乐之余，欢迎大家来“唐舞台”左侧的雅乐轩帐篷玩乐拿大奖！,0
气死我了又衤皮坑成青铜了，不会打还骂别人是亻囟儿夂辶畐的真是亻囟儿夂辶畐中的战斗机,1
城外三???光冲天烧的就是你妈飘零的?灰。,1
兔子拜拜，龙龙快来啦,0
“我觉得我对象并不比你好”。。。。。去你吗鍀比的，那你当时不跟老子，跟他。你现在跟我逼逼个啥玩意儿鹿泉市,1
咱们人类怎麽会有你zhe样的近亲,1
cnm苹果，tm自动给我升成10了,1
有收获！,0
那个什么“湿了紧了”的打车软件公司应该好好看看，什么是真正的文案。Nice软实力。虽然之前看过，还是要转，可爱的罗马尼亚人民！,0
我没认识你之前，我真没发现原来我有以貌qu人这毛病,1
这些都没事，原著或者原创的角色，没有违和感，最恶心的是蜘蛛侠里面，各种肤色均匀塞进去，mj居然是个黑人，弗拉什居然是个印度人，一点校园恶霸的感觉都没有，完全就是个熊孩子,1
??支持看到SWEETSPOT这么受欢迎好开心,0
#北京美食地图#南三里屯的『ODEN关东煮』单点了几样，猪肉丸子，口感软硬度适中，一口吃着很有满足感；豆腐包，里面的馅以糯米为主，还有肉肉和香菇，很有料。吃关东煮，汤里正宗要放黄芥末的。他家黄芥末好辣，加在汤里，淡淡的芥末味，热乎乎的喝，真不错的～（投稿）,0
想起高考的时候给哥们送助攻，丫居然抄选择题时都往后顺了一位怪不得哈佛毕业的林书豪这么牛这个必须有,0
有奖转发“文莱欢度春节浪漫之旅”活动截止了，恭喜吴尊的天使获奖，也感谢所有参与本次活动的天使们文莱现在去不了！我想要飞机模型！！,0
情人节福利，一人一只小叫兽，赶快领走吧！,0
#聚点精品推荐#聚点大拌菜在这寒冷的冬日里，大鱼大肉固然能保持人体能量消耗，但维生素的补给同样不可忽视哦～亲们，在吃串串的同时来份聚点大拌菜吧，美味又健康～,0
你个女的还看nba呢哈哈哈笑死看得懂么,1
每年我们的保留＂节目＂，整个活动的过程不仅锻炼了个人意志同时加强了团队合作和凝聚力每年的这个时候，都是令人无比期待的时光。“团队凝聚力”我在过去的两天中深刻体会，不离不弃。阳光温暖，满电出发！,0
乖儿子，是在等爸爸回家呢,0
欢迎亲来都太餐厅就餐哦，希望都太的美食您能喜欢哦~,0
共悟共觉！【夏之韵（十五）一一谢友】谢友唱和，互敬互学。禅意无限，共悟共觉。岂敢，岂敢！向你学习了！谢谢好友！实不敢当！望友指正，点拨斧常。,0
#美芙乐?茉莉淡化黑眼圈精油#开始招募啦！熬夜族的“眼部神油”腾空出世！零化学、拒绝脂肪粒，让我们一起向熊猫眼说：“拜拜！”吧！小伙伴们，还在等什么？快来申请活动吧！活动地址：,0
苦瓜不苦，好清新,0
男宝怎么什么都能怪别人,1
祝贺??????????????????,0
湾湾生日快乐！！,0
要跟母天鹅谈恋爱吗？,0
都是美女记者，差别咋那么大呢！有人靠实力抢话筒，有人靠补妆抢镜头~~这张清楚！再次转发支持侯艳，呵呵,0
您是不是把敌敌wei当可le，把您那八毛钱十二斤的脑袋喝秀逗了,1
看出来你很想干了，但你皮炎松了，没人要,1
上午打开电脑写稿，发现眼睛很模糊看不清WORD文档。LG说这是“用眼过度需要补”，于是去买了一条鱼回来清蒸……吃完鲜嫩的清蒸鲈鱼，我的眼睛果然没事了继续写稿ing。。。LG很得意。。用不用这么立竿见影啊,0
干嘛把他生出来污染环境,1
"#阳光假期玩转南非#我想去开普敦爬爬桌山，去克鲁格国家公园看大象,再去约翰内斯堡的太阳城赌一吧，吃龙虾喝美酒。咱一起去吧",0
嗯嗯嗯，这句话亮了！,0
我对那个话剧颇感兴趣豪华的开幕阵容啊,0
看了组图，瞬间明白了你说的方法，下手很轻的试了一下，这么液果然是快捷高效，而且很少的破坏环境，真是好洋气好高端啊~,0
感恩怪们忙着感恩呢，哪有心思搞这事,1
周二至周五盐府逸栈大望路店精彩演出不间断！川剧变脸真是难得的近距离一见啊！,0
亻尔才是国足！亻尔爸是国足！亻尔全家，亻尔祖宗都是国足,1
仙女现状：没理了我要告你性骚扰,1
私人行为和社会行为的选择能一概而论吗打拳还得看男宝,1
永泰还是阳光，到小尤溪已经是晨雾，又一次半环省开始,0
喜欢第一个很喜欢！,0
我也不想打击你了。你去动物园看看有没有合适的工作适合你，你这样在街乱跑很容易被警察射杀的。,1
如今的电影很难排除那种动人心弦的爱情了~现场版比电影原声来的更有感觉大爱???好经典的现场，大爱、感动！,0
淘宝又把我们旗下的酒店推荐了哦！小伙伴可以看一下，我们是第一个，点击就可以预定了哦！还是要告诉大家一下，现在空房不多了，如果想预定就尽早确定吧！别让心爱的妹子或者偶吧失望哦！淘宝链接http://,0
PNG版的#少年派#,0
是啊……当时只想骂人没想到报警啊全神教你都遇到了，应该报警！打掉团伙,0
跟猫咪见到线团儿一个反应哈哈哈，太欢乐了！干脆面，你怎么了？就这么一南瓜，你至于么？,0
你妈也接受了？,1
涨得真有创意，活得真有勇气！,1
和蟑螂共存活的超个体，生ming力腐烂的ban植物,1
钩鼻东西,1
#玩转世界#不看后悔的韩国旅行攻略，带上它去你心中的应许之地吧！！！（转）,0
男生餐厅让女的进我们才慌好叭含男量过高，让女的最好不要走夜路是在防谁你想想,1
天下之大，大但是你缺的那块心眼,1
我的主页怎么了，太奇怪了，请你说说田园女权的标准吧，你咬文嚼字有意思吗，本人没有性别偏见，你收好你的玻璃豆腐心吧,1
也要被画者的脸大才有这效果吧,0
按照你这个逻辑，所有的地图炮都不能反驳了。 “东北人都是黑社会。” 不能反驳，反驳了我就是黑社会。 “中国人都是东亚病夫”（知乎小管家请手下留情，我是为了举例），不能反驳，反驳了我就是病夫。 是这个意思吗？,1
好久没下厨了，水平还是可以的,0
亻尔脑子里是有通古斯爆炸留下的坑？,1
你的长相突破了人类的想象...,1
蚝仔烙！赞,0
加州，中国第32个省！,0
尼时莎??亚没有?,1
望京一号，两棵海棠树，花椒鸡、辣子鸡、泉水鸡、馋嘴蛙辣的过瘾，辣到家了我在这里:,0
现在sb多了，躲都躲不开。一个小时遇到两个sb。也是大写的服！,1
随行,0
味道巴适,0
这张照片很到位，修长的美腿成功的展现了XTD露天酒吧无语伦比魅力,0
明?又黎一个小聚,0
只能用呵呵莱行容这个好政策的出台。tm,1
申花我去你ma逼！警告罚4万】,1
“蛊惑人心”,0
操ni妈中国联通，3g升4g一个月时间，在此期间不能办理任何业务，买个流量全不行和升级有毛关系！北京·北京南海子公园,1
殊不知你爹我一个不小心用力过猛一巴掌将你biao子妈的狗头拍出脑震荡成了真正的白癡,1
da你马勒ge壁仗死政府的游戏！,1
以后没点本事别出来丢人，亻尔女马十买辶畐容易口马?,1
真心推荐大家一看~,0
华为不宣传，你有好东西藏着不让大家知道，别家大肆宣传就开始蹭热度，恶心。华为宣传了，华而不实为所欲为，海军又沸腾了,1
看见你以后，我才明白你老爸整天骂你“生块x烧好过生你”是什么意思看一下x烧，再看你比较一下，真的x烧也比你强！骂人宝,1
黑人？活该被歧视,1
还是黑点吧！！左上方还似渐变色,0
满目沧桑一荷塘，莲蓬皆垂倍凄凉，相忆往日繁华季，今非昔比败清池。,0
还第二呢！幸福在哪儿呢？处女座大赢家啊！,0
我在去酒吧的路上～～我在你呢,0
长得真you创yi，huo得真有勇气,1
腾讯去4叭,1
周末音乐会，感谢“四川交响乐团”的艺术家们带来那么多优美的中外音乐作品，你们的演出相当棒！谢谢每一次给我这样的机会亲临现场。请转告肖超，他指挥时很COOL，很帅！,0
主席说：德质体全面发展…！而且老纸是课余时间据说富顺二中的娃儿都很爱学习没这么高……要不也没那么胆大！,0
那就去解救啊，把那些爹妈和那个磁暴步兵抓起来啊，都他妈快成邪教了！[思考][思考][思考],1
头发有点让人出戏,0
#早安#没有所谓玩笑，所有的玩笑都有认真的成分。――by弗洛伊德,0
什么jb玩意儿古味再见麻烦你们酱铺不yao再玩这种套路了不ran真药丸,1
可能就坏在惠字，为什么是实惠的惠呢。,1
我的没有了转我也留着来！！就一本！！在兰州！这可是我最爱用的本子啊一直留个暗格本没舍得用团购团购到现在还有全新未用的几本放着~现在还有吗？走过年回家买走！,0
河北就是京城的马桶，京城人嫌恶心，但没有还不行。,1
和＜窗外＞的演唱家李琛老师一起在三样菜感受江湖的火辣与激情！李琛老师对素三样和老妈兔头赞不绝口！很开心感受美食的快乐啦！老师！,0
尼玛迪、你虾,1
特别开心的合作，希望以后继续合作啊！感谢所有的合作伙伴在这次活动中给予的支持！OperaBombana特别鸣谢Joselito及SimonMartin两大顶级西班牙火腿品牌提供的整条火腿,0
??所有支持我?一定加倍努力！感谢与我们上一年一路相伴的用户，这一年也要不抛弃不放弃在一起喔新年好新年好！,0
锂电池那款已在淘宝搜到要500+,0
"正因因此,科学道理;不但而且,我是恁爹冭看亻尔玉树临风，英俊潇洒，风傥，人见人爱，花见花开",1
拳师的世界其实是个金字塔模式，塔顶上的拳师有金主爸爸在那里给钱撑腰。,1
装呗！！掉价！造呗！,0
【云百科】小亭温馨提示：经常熬夜的人一定注意通过食物调节身体哦1．猕猴桃、猪脚可以呵护皮肤；2．绿茶、枸杞能够养肝明目；3．鸡蛋、燕麦帮助补充大脑营养；4．香菇、干红葡萄酒消除腹部脂肪堆积；5．山药、杜仲可以滋养肾气；6．苹果、冬瓜消肿利尿；三文鱼、酸奶防止肌肉萎缩。#云百科#,0
他们是大白天使只进不出,1
这程度俺难以企及啊有福兄，这已经是俺大脑逻辑的最高程度了，绝无贬损老兄之意，脑子就这愚痴的水平啊。您不能这么贬损老弟啊您才缺一根筋，愚痴程度不均衡，俺要做到缺两根筋，这才是全面发展,0
半夜看书，口水暗涌。一书的帅哥帅餐厅和好菜好理念，没买错,0
谢谢//ありがとう明后天去看看有空儿的话请来吧！//ヒマだったら来てね！要不要去看看,0
上次坐公交碰到一个黑人。再终点站要下车的时候抓了我屁股。贼恶心。,1
下午好！,0
晚上又要去锻炼啦。最近总是想着偷懒，不过想到锻炼队伍从一人增加至两人，还是有点儿期待的，哈哈哈,0
最近老有人问精益创业的问题，听听小马童鞋咋说的~~看看我们摔倒多少回。。,0
你憋娃孩子是作死嘞吧？靠嫩姨，头把你憋娃孩子打怵肚里,1
ABC最喜欢歧视中国人，ABC也是所有华语地区亚裔移民中素质最低的。总之遇到ABC欺负自己的时候，绝对不能不出声，更不能逆来顺受，一定要奋起反抗，狠狠回击。答主干得漂亮。,1
独立书店，需要有人用心坚守。,0
今天有幸认识民族饭店的美籍大厨Paul，并吃到了他亲手制作的chesscake入口即化哦感谢的推荐只可惜今天没能见到红姨，听说病了要保重哦我在这里:,0
真的讨厌东北没素质的人,1
#有奖答谢活动细则#1．关注2．转发本条微博并转发三名好友。活动截止日期7月8日17:00，我们将抽选5位幸运粉丝（7月中旬公布），送上精美礼品哦（提升恋爱运的粉色小猴宝宝+金色招财小猴宝宝+飞?高山杯垫+长良川温泉药用入浴剂）快快转起来吧,0
感谢大家支持.,0
长得很无辜，长的对不起人民对不起党,1
其实大部分来广州的黑人都还不是美国黑人 是非洲的穷nigger 就连这种非洲黑鬼都能骗到中国女人 所以老外说她们是easy girl是应该的,1
看见你以后，我才明白你老爸整天骂你“生块x烧好过生你”是什么意思看一下x烧，再看你比较一下，真的x烧也比你强！骂人宝,1
不怕家暴吗。。 如果我出了这事就得真的好好考虑这男的能不能嫁了,1
还未去过此处，下次去时定要去下这里。,0
去这么浪漫的地方表达爱，一定会成功吧#小情调，大精彩#表达爱，就现在！有奖活动进行中赶快来参加！,0
即使在机场转机，也能够吃到正宗的川式火锅，坐上我们的蓝色小巴士，向美食出发嗯嗯额火锅减肥而且好吃呵呵,0
春暖花开，蜂鸟横行蜂鸟好美啊,0
真心觉得这jian人脸皮厚，收了多少推广费？,1
"444要点。,,b脸",1
嗯就你大聪明,1
微胖是多微？肉肉的，好可爱，我喜欢！,0
谨慎转吃了长生不老1500年前的东晋《拾遗记》说道：王母和周穆王云雨春宵，在两情缱绻之际，王母把插入阴道中的干枣取出，劝穆王即时服下，以作养生壮阳之补品。,0
看我在:,0
看什么电影是别人的自由，因为一部电影的选择就往人家身上套各种不好听的词？是用了亻尔女马挣来的钱？,1
亻尔光着身子追我两公里，我回一次头都算我是流氓,1
【历史上的今天】科学家认为1954年的这一天是历史上最无聊的一天。没有任何大事件发生，也没有大人物死亡。#科学家都是重口味#ViaWikipeida,0
我耳朵根怎么这么软啊……别人稍微一怂恿，就否定自己原本正确的选择跟着他们犯蠢。去你ma的。,1
gou屁不是！,1
你好可怜，是不是没见过女生，只有在互联网上才能和女生说话啊,1
有木有顺便想想小枣呀,0
是不是性别歧视还需要喷才知道吗智力惊人,1
好欢乐,0
看到了吧姐妹们！这就是男宝！我们团结起来抵制恋爱抵制结婚抵制工作！,1
#小编传送门#小编也好想去喂喂鸽子大人,0
这个真好！恰同学少年,0
压榨员工的血汗钱这样的辣鸡公司早点倒闭！,1
安安，我们小家的明星宝贝！最喜欢听你糯糯的声音叫妈妈，最喜欢看你眯着眼睛笑的样子，最喜欢抱着你亲你的小脸。你也一样喜欢着小家里的每一个人，对吗？,0
给你妈签一个一会就到期的生死薄。,1
很喜欢他～,0
是的。 你还好意思说你是女的，爱好男男，呵呵，你不知道艾滋病就是同性恋传染开的吗？,1
宝宝真可爱~,0
请亻尔卷成一团圆润的离开,1
在山上，发现野猪夹没抓住野猪，偷了鸟蛋，结果小鸟就愤怒的追出去了。,0
"康师傅又淘气了这个抽奖活动不是宇宙第一IT垂直网站办的，可能不是假的。这个活动还不错，我把链接贴给大家。""说出期待翻转世界的yoga，赢取联想移动硬盘""",0
拍照技术一流,0
你活着浪费999空气，死了浪费土地，半死不活浪费人民币,1
那你maye死了,1
马来人我收他做徒弟不知道国家有相关政策没有收徒哇，几时喝拜师酒!不如带来开封如何？,0
你这长相，nan生看了蛋疼，女sheng见了乳酸,1
